genus	organism_name	Organism Name (Genus, Species)	# assembly_accession	refseq_category	taxid	version_status	assembly_level	release_type	genome_rep	seq_rel_date	ftp_path	Oral Taxon ID	HOMD Sequence ID	Culture Collection Entry Number	Sequencing Status	NCBI Genome Survey Sequence Accession ID	species_taxid	infraspecific_name	Assembly_Level_Score	Refseq_Category_Score	Sequencing_Status_Score	Organism
Actinomyces	Actinomyces viscosus C505	Actinomyces viscosus	GCA_000175315.3	na	562973	latest	Scaffold	Major	Full	2013/09/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/175/315/GCA_000175315.3_Acti_vis_C505_V3	688	SEQF2689	C505	High Coverage	ACRE00000000	1656	strain=C505	2	0	2	Actinomyces viscosus
Actinomyces	Actinomyces vulturis	NA	GCA_001687305.1	representative genome	1857645	latest	Scaffold	Major	Full	2016/07/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/305/GCA_001687305.1_ASM168730v1	NA	NA	NA	NA	NA	1857645	strain=VUL7	2	1	0	Actinomyces vulturis
Capnocytophaga	Capnocytophaga canimorsus Cc5	NA	GCA_000220625.1	representative genome	860228	latest	Complete Genome	Major	Full	2011/07/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/625/GCA_000220625.1_ASM22062v1	NA	NA	NA	NA	NA	28188	strain=Cc5	4	1	0	Capnocytophaga canimorsus Cc5
Capnocytophaga	Capnocytophaga canis	NA	GCA_000827555.1	representative genome	1848903	latest	Contig	Major	Full	2015/01/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/555/GCA_000827555.1_CcanD38.1	NA	NA	NA	NA	NA	1848903	strain=CcD38	1	1	0	Capnocytophaga canis
Capnocytophaga	Capnocytophaga cynodegmi DSM 19736	NA	GCA_000379185.1	representative genome	926551	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/185/GCA_000379185.1_ASM37918v1	NA	NA	NA	NA	NA	28189	strain=E6447	2	1	0	Capnocytophaga cynodegmi DSM 19736
Capnocytophaga	Capnocytophaga gingivalis ATCC 33624	Capnocytophaga gingivalis	GCA_000174755.1	representative genome	553178	latest	Contig	Major	Full	2009/04/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/174/755/GCA_000174755.1_ASM17475v1	337	SEQF1602	ATCC 33624	High Coverage	ACLQ00000000	1017	strain=ATCC 33624	1	1	2	Capnocytophaga gingivalis
Capnocytophaga	Capnocytophaga granulosa ATCC 51502	Capnocytophaga granulosa	GCA_000411115.1	representative genome	641143	latest	Scaffold	Major	Full	2013/06/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/115/GCA_000411115.1_Capn_gran_ATCC_51502_V1	325	SEQF1653	ATCC 51502	High Coverage	ADDA00000000	45242	strain=ATCC 51502	2	1	2	Capnocytophaga granulosa
Capnocytophaga	Capnocytophaga haemolytica	Capnocytophaga haemolytica	GCA_001553545.1	representative genome	45243	latest	Complete Genome	Major	Full	2016/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/545/GCA_001553545.1_ASM155354v1	627	SEQF2788	CCUG 32990	Complete	CP014227	45243	strain=CCUG 32990	4	1	3	Capnocytophaga haemolytica
Capnocytophaga	Capnocytophaga leadbetteri	NA	GCA_002302615.1	na	327575	latest	Complete Genome	Major	Full	2017/09/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/615/GCA_002302615.1_ASM230261v1	NA	NA	NA	NA	NA	327575	strain=H6253	4	0	0	Capnocytophaga leadbetteri
Capnocytophaga	Capnocytophaga ochracea DSM 7271	Capnocytophaga ochracea	GCA_000023285.1	representative genome	521097	latest	Complete Genome	Major	Full	2009/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/285/GCA_000023285.1_ASM2328v1	700	SEQF1008	DSM 7271, ATCC 27872, JCM 12966	Complete	CP001632	1018	strain=DSM 7271	4	1	3	Capnocytophaga ochracea
Capnocytophaga	Capnocytophaga sp.	NA	GCA_003638885.1	na	44737	latest	Contig	Major	Full	2018/10/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/638/885/GCA_003638885.1_ASM363888v1	NA	NA	NA	NA	NA	44737		1	0	0	Capnocytophaga sp.
Capnocytophaga	Capnocytophaga sp. ChDC OS43	NA	GCA_002209445.1	na	209053	latest	Complete Genome	Major	Full	2017/06/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/445/GCA_002209445.1_ASM220944v1	NA	NA	NA	NA	NA	209053	strain=ChDC OS43	4	0	0	Capnocytophaga sp. ChDC OS43
Capnocytophaga	Capnocytophaga sp. CM59	NA	GCA_000293175.1	na	936370	latest	Contig	Major	Full	2012/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/293/175/GCA_000293175.1_CspCM59v1.0	NA	NA	NA	NA	NA	936370	strain=CM59	1	0	0	Capnocytophaga sp. CM59
Capnocytophaga	Capnocytophaga sp. H2931	NA	GCA_002302535.1	na	1945657	latest	Complete Genome	Major	Full	2017/09/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/535/GCA_002302535.1_ASM230253v1	NA	NA	NA	NA	NA	1945657	strain=H2931	4	0	0	Capnocytophaga sp. H2931
Capnocytophaga	Capnocytophaga sp. H4358	NA	GCA_002302515.1	na	1945658	latest	Complete Genome	Major	Full	2017/09/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/515/GCA_002302515.1_ASM230251v1	NA	NA	NA	NA	NA	1945658	strain=H4358	4	0	0	Capnocytophaga sp. H4358
Capnocytophaga	Capnocytophaga sp. oral taxon 323	Capnocytophaga sp. HMT 323	GCA_001278825.1	na	1705617	latest	Complete Genome	Major	Full	2015/09/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/278/825/GCA_001278825.1_ASM127882v1	323	SEQF2747	F0383	Complete	CP012589	1705617	strain=F0383	4	0	3	Capnocytophaga sp. HMT 323
Capnocytophaga	Capnocytophaga sp. oral taxon 324 str. F0483	Capnocytophaga sp. HMT 324	GCA_000318315.2	na	1127691	latest	Scaffold	Minor	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/315/GCA_000318315.2_ASM31831v2	324	SEQF1938	F0483	High Coverage	AMEV00000000	712211	strain=F0483	2	0	2	Capnocytophaga sp. HMT 324
Capnocytophaga	Capnocytophaga sp. oral taxon 326 str. F0382	Capnocytophaga sp. HMT 326	GCA_000318295.1	na	1035193	latest	Scaffold	Major	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/295/GCA_000318295.1_ASM31829v1	326	SEQF1900	F0382	High Coverage	AMEU00000000	712212	strain=F0382	2	0	2	Capnocytophaga sp. HMT 326
Capnocytophaga	Capnocytophaga sp. oral taxon 332 str. F0381	Capnocytophaga sp. HMT 332	GCA_000318275.2	na	1127692	latest	Scaffold	Minor	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/275/GCA_000318275.2_ASM31827v2	332	SEQF1937	F0381	High Coverage	AMET00000000	712213	strain=F0381	2	0	2	Capnocytophaga sp. HMT 332
Capnocytophaga	Capnocytophaga sp. oral taxon 335 str. F0486	Capnocytophaga sp. HMT 335	GCA_000277665.1	na	1125720	latest	Contig	Major	Full	2012/07/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/665/GCA_000277665.1_Coraltaxon335F0486v1.0	335	SEQF1906	F0486	High Coverage	AKFR00000000	712215	strain=F0486	1	0	2	Capnocytophaga sp. HMT 335
Capnocytophaga	Capnocytophaga sp. oral taxon 336 str. F0502	Capnocytophaga sp. HMT 336	GCA_000411575.1	na	1203603	latest	Scaffold	Major	Full	2013/06/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/575/GCA_000411575.1_Capn_sp_oral_taxon_336_F0502_V1	336	SEQF1970	F0502	High Coverage	ATCI00000000	712216	strain=F0502	2	0	2	Capnocytophaga sp. HMT 336
Capnocytophaga	Capnocytophaga sp. oral taxon 338 str. F0234	Capnocytophaga sp. HMT 338	GCA_000192225.1	na	888059	latest	Scaffold	Major	Full	2011/03/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/225/GCA_000192225.1_ASM19222v1	338	SEQF1687	F0234	High Coverage	AEXX00000000	710239	strain=F0234	2	0	2	Capnocytophaga sp. HMT 338
Capnocytophaga	Capnocytophaga sp. oral taxon 380 str. F0488	Capnocytophaga sp. HMT 380	GCA_000318255.2	na	1127693	latest	Scaffold	Minor	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/255/GCA_000318255.2_ASM31825v2	380	SEQF1950	F0488	High Coverage	AMES00000000	712217	strain=F0488	2	0	2	Capnocytophaga sp. HMT 380
Capnocytophaga	Capnocytophaga sp. oral taxon 412 str. F0487	Capnocytophaga sp. HMT 412	GCA_000271925.1	na	1125721	latest	Contig	Major	Full	2012/06/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/925/GCA_000271925.1_Coraltaxon412F0487v1.0	412	SEQF1909	F0487	High Coverage	AJZR00000000	712218	strain=F0487	1	0	2	Capnocytophaga sp. HMT 412
Capnocytophaga	Capnocytophaga sp. oral taxon 863 str. F0517	Capnocytophaga sp. HMT 863	GCA_000466425.1	na	1227266	latest	Scaffold	Major	Full	2013/09/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/425/GCA_000466425.1_ASM46642v1	863	SEQF2319	F0517	High Coverage	AWSR00000000	1227265	strain=F0517	2	0	2	Capnocytophaga sp. HMT 863
Capnocytophaga	Capnocytophaga sp. oral taxon 864	NA	GCA_002998835.1	na	1316593	latest	Complete Genome	Major	Full	2018/03/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/998/835/GCA_002998835.1_ASM299883v1	NA	NA	NA	NA	NA	1316593	strain=F0512	4	0	0	Capnocytophaga sp. oral taxon 864
Capnocytophaga	Capnocytophaga sp. oral taxon 878	NA	GCA_002999135.1	na	1316596	latest	Complete Genome	Major	Full	2018/03/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/999/135/GCA_002999135.1_ASM299913v1	NA	NA	NA	NA	NA	1316596	strain=F0545	4	0	0	Capnocytophaga sp. oral taxon 878
Capnocytophaga	Capnocytophaga sputigena	NA	GCA_002302495.1	na	1019	latest	Complete Genome	Major	Full	2017/09/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/495/GCA_002302495.1_ASM230249v1	NA	NA	NA	NA	NA	1019	strain=D1179	4	0	0	Capnocytophaga sputigena
Capnocytophaga	Capnocytophaga stomatis	NA	GCA_002302635.1	na	1848904	latest	Complete Genome	Major	Full	2017/09/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/635/GCA_002302635.1_ASM230263v1	NA	NA	NA	NA	NA	1848904	strain=H2177	4	0	0	Capnocytophaga stomatis
Corynebacterium	Corynebacterium sp. KPL1986	Corynebacterium accolens	GCA_000477975.1	na	1203619	latest	Scaffold	Major	Full	2013/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/477/975/GCA_000477975.1_Cory_sp_KPL1986_V1	19	SEQF2937	kpl1986	High Coverage	AXLS01000000	1203619	strain=KPL1986	2	0	2	Corynebacterium accolens
Corynebacterium	Corynebacterium accolens ATCC 49725	NA	GCA_000159115.1	representative genome	525260	latest	Scaffold	Major	Full	2009/05/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/159/115/GCA_000159115.1_ASM15911v1	NA	NA	NA	NA	NA	38284	strain=ATCC 49725	2	1	0	Corynebacterium accolens ATCC 49725
Corynebacterium	Corynebacterium afermentans subsp. afermentans	Corynebacterium afermentans	GCA_001639025.1	na	144183	latest	Contig	Major	Full	2016/05/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/639/025/GCA_001639025.1_ASM163902v1	30	SEQF2886	lcdc880199	High Coverage	LXGG01000000	38286	strain=LCDC880199	1	0	2	Corynebacterium afermentans
Corynebacterium	Corynebacterium ammoniagenes DSM 20306	NA	GCA_001941425.1	representative genome	649754	latest	Complete Genome	Major	Full	2017/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/425/GCA_001941425.1_ASM194142v1	NA	NA	NA	NA	NA	1697	strain=DSM 20306 = 9.6	4	1	0	Corynebacterium ammoniagenes DSM 20306
Corynebacterium	Corynebacterium sp. ATCC 6931	Corynebacterium amycolatum	GCA_000755185.1	na	1487956	latest	Complete Genome	Major	Full	2014/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/185/GCA_000755185.1_ASM75518v1	31	SEQF2910	atcc_6931	Complete	CP008913.1	1487956	strain=ATCC 6931	4	0	3	Corynebacterium amycolatum
Corynebacterium	Corynebacterium appendicis CIP 107643	Corynebacterium appendicis	GCA_900156665.1	representative genome	1161099	latest	Contig	Major	Full	2017/01/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/665/GCA_900156665.1_IMG-taxon_2681813517_annotated_assembly	33	SEQF2915	CIP_107643,DSM_44531	High Coverage	FTOF01000000	163202	strain=DSM 44531	1	1	2	Corynebacterium appendicis
Corynebacterium	Corynebacterium aquilae DSM 44791	NA	GCA_001941445.1	representative genome	1431546	latest	Complete Genome	Major	Full	2017/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/445/GCA_001941445.1_ASM194144v1	NA	NA	NA	NA	NA	203263	strain=S-613	4	1	0	Corynebacterium aquilae DSM 44791
Corynebacterium	Corynebacterium argentoratense DSM 44202	NA	GCA_000590555.1	representative genome	1348662	latest	Complete Genome	Major	Full	2013/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/555/GCA_000590555.1_ASM59055v1	NA	NA	NA	NA	NA	42817	strain=DSM 44202	4	1	0	Corynebacterium argentoratense DSM 44202
Corynebacterium	Corynebacterium atypicum	NA	GCA_000732945.1	representative genome	191610	latest	Complete Genome	Major	Full	2014/07/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/732/945/GCA_000732945.1_ASM73294v1	NA	NA	NA	NA	NA	191610	strain=R2070	4	1	0	Corynebacterium atypicum
Corynebacterium	Corynebacterium sp. HMSC074H12	Corynebacterium aurimucosum	GCA_001813755.1	na	1739436	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/813/755/GCA_001813755.1_ASM181375v1	34	SEQF2989	hmsc074h12	High Coverage	LTWA01000000	1739436	strain=HMSC074H12	2	0	2	Corynebacterium aurimucosum
Corynebacterium	Corynebacterium aurimucosum ATCC 700975	NA	GCA_000022905.1	representative genome	548476	latest	Complete Genome	Major	Full	2009/04/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/905/GCA_000022905.1_ASM2290v1	NA	NA	NA	NA	NA	169292		4	1	0	Corynebacterium aurimucosum ATCC 700975
Corynebacterium	Corynebacterium auriscanis	NA	GCA_000767255.1	representative genome	99807	latest	Contig	Major	Full	2014/10/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/767/255/GCA_000767255.1_ASM76725v1	NA	NA	NA	NA	NA	99807	strain=CIP 106629	1	1	0	Corynebacterium auriscanis
Corynebacterium	Corynebacterium bouchesdurhonense	NA	GCA_900078305.2	representative genome	1720192	latest	Scaffold	Major	Full	2016/03/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/078/305/GCA_900078305.2_PRJEB13138	NA	NA	NA	NA	NA	1720192	strain=SN14	2	1	0	Corynebacterium bouchesdurhonense
Corynebacterium	Corynebacterium bovis DSM 20582 = CIP 54.80	NA	GCA_000183325.2	representative genome	927655	latest	Contig	Major	Full	2010/11/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/325/GCA_000183325.2_ASM18332v1	NA	NA	NA	NA	NA	36808	strain=DSM 20582	1	1	0	Corynebacterium bovis DSM 20582 = CIP 54.80
Corynebacterium	Corynebacterium callunae DSM 20147	NA	GCA_000344785.1	representative genome	1121353	latest	Complete Genome	Major	Full	2013/03/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/785/GCA_000344785.1_ASM34478v1	NA	NA	NA	NA	NA	1721	strain=DSM 20147	4	1	0	Corynebacterium callunae DSM 20147
Corynebacterium	Corynebacterium camporealensis	NA	GCA_000980815.1	representative genome	161896	latest	Complete Genome	Major	Full	2015/04/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/980/815/GCA_000980815.1_ASM98081v1	NA	NA	NA	NA	NA	161896	strain=DSM 44610	4	1	0	Corynebacterium camporealensis
Corynebacterium	Corynebacterium capitovis DSM 44611	NA	GCA_000372085.1	representative genome	1121354	latest	Contig	Major	Full	2013/04/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/085/GCA_000372085.1_ASM37208v1	NA	NA	NA	NA	NA	131081	strain=DSM 44611	1	1	0	Corynebacterium capitovis DSM 44611
Corynebacterium	Corynebacterium casei LMG S-19264	NA	GCA_000550785.1	representative genome	1285583	latest	Complete Genome	Major	Full	2014/02/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/550/785/GCA_000550785.1_ASM55078v1	NA	NA	NA	NA	NA	160386	strain=LMG S-19264	4	1	0	Corynebacterium casei LMG S-19264
Corynebacterium	Corynebacterium caspium DSM 44850	NA	GCA_000379705.1	representative genome	1121355	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/705/GCA_000379705.1_ASM37970v1	NA	NA	NA	NA	NA	234828	strain=DSM 44850	2	1	0	Corynebacterium caspium DSM 44850
Corynebacterium	Corynebacterium choanis	NA	GCA_003813965.1	na	1862358	latest	Complete Genome	Major	Full	2018/11/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/965/GCA_003813965.1_ASM381396v1	NA	NA	NA	NA	NA	1862358	strain=200CH	4	0	0	Corynebacterium choanis
Corynebacterium	Corynebacterium ciconiae DSM 44920	NA	GCA_000372385.1	representative genome	1121356	latest	Contig	Major	Full	2013/04/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/385/GCA_000372385.1_ASM37238v1	NA	NA	NA	NA	NA	227319	strain=DSM 44920	1	1	0	Corynebacterium ciconiae DSM 44920
Corynebacterium	Corynebacterium coyleae	NA	GCA_900105505.1	representative genome	53374	latest	Contig	Major	Full	2016/10/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/105/505/GCA_900105505.1_IMG-taxon_2634166170_annotated_assembly	NA	NA	NA	NA	NA	53374	strain=DSM 44184	1	1	0	Corynebacterium coyleae
Corynebacterium	Corynebacterium crenatum MT	NA	GCA_000380545.1	na	1310164	latest	Contig	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/545/GCA_000380545.1_contig	NA	NA	NA	NA	NA	168810	strain=MT	1	0	0	Corynebacterium crenatum MT
Corynebacterium	Corynebacterium crudilactis	NA	GCA_001643015.1	representative genome	1652495	latest	Complete Genome	Major	Full	2016/05/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/015/GCA_001643015.1_ASM164301v1	NA	NA	NA	NA	NA	1652495	strain=JZ16	4	1	0	Corynebacterium crudilactis
Corynebacterium	Corynebacterium cystitidis DSM 20524	NA	GCA_900111265.1	representative genome	1121357	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/111/265/GCA_900111265.1_IMG-taxon_2599185266_annotated_assembly	NA	NA	NA	NA	NA	35757	strain=DSM 20524	2	1	0	Corynebacterium cystitidis DSM 20524
Corynebacterium	Corynebacterium deserti GIMN1.010	NA	GCA_001277995.1	representative genome	931089	latest	Complete Genome	Major	Full	2015/09/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/277/995/GCA_001277995.1_ASM127799v1	NA	NA	NA	NA	NA	1408191	strain=GIMN1.010	4	1	0	Corynebacterium deserti GIMN1.010
Corynebacterium	Corynebacterium diphtheriae	NA	GCA_001457455.1	representative genome	1717	latest	Complete Genome	Major	Full	2015/03/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/455/GCA_001457455.1_NCTC11397	NA	NA	NA	NA	NA	1717	strain=NCTC11397	4	1	0	Corynebacterium diphtheriae
Corynebacterium	Corynebacterium doosanense CAU 212 = DSM 45436	NA	GCA_000767055.1	representative genome	558173	latest	Complete Genome	Major	Full	2014/10/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/767/055/GCA_000767055.1_ASM76705v1	NA	NA	NA	NA	NA	1121358	strain=CAU 212	4	1	0	Corynebacterium doosanense CAU 212 = DSM 45436
Corynebacterium	Corynebacterium durum F0235	Corynebacterium durum	GCA_000318135.1	representative genome	1035195	latest	Scaffold	Major	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/135/GCA_000318135.1_ASM31813v1	595	SEQF1897	F0235	High Coverage	AMEM00000000	61592	strain=F0235	2	1	2	Corynebacterium durum
Corynebacterium	Corynebacterium efficiens YS-314	NA	GCA_000011305.1	representative genome	196164	latest	Complete Genome	Major	Full	2004/05/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/305/GCA_000011305.1_ASM1130v1	NA	NA	NA	NA	NA	152794	strain=YS-314	4	1	0	Corynebacterium efficiens YS-314
Corynebacterium	Corynebacterium epidermidicanis	NA	GCA_001021025.1	representative genome	1050174	latest	Complete Genome	Major	Full	2015/06/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/021/025/GCA_001021025.1_ASM102102v1	NA	NA	NA	NA	NA	1050174	strain=DSM 45586	4	1	0	Corynebacterium epidermidicanis
Corynebacterium	Corynebacterium falsenii DSM 44353	NA	GCA_000525655.1	representative genome	1451189	latest	Complete Genome	Major	Full	2014/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/525/655/GCA_000525655.1_ASM52565v1	NA	NA	NA	NA	NA	108486	strain=BL 8171	4	1	0	Corynebacterium falsenii DSM 44353
Corynebacterium	Corynebacterium flavescens	NA	GCA_001941465.1	representative genome	28028	latest	Complete Genome	Major	Full	2017/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/465/GCA_001941465.1_ASM194146v1	NA	NA	NA	NA	NA	28028	strain=OJ8	4	1	0	Corynebacterium flavescens
Corynebacterium	Corynebacterium fournierii	NA	GCA_900176865.1	representative genome	1852390	latest	Scaffold	Major	Full	2017/04/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/176/865/GCA_900176865.1_PRJEB20393	NA	NA	NA	NA	NA	1852390	strain=Marseille-P2948	2	1	0	Corynebacterium fournierii
Corynebacterium	Corynebacterium frankenforstense DSM 45800	NA	GCA_001941485.1	representative genome	1437875	latest	Complete Genome	Major	Full	2017/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/485/GCA_001941485.1_ASM194148v1	NA	NA	NA	NA	NA	1230998	strain=ST18	4	1	0	Corynebacterium frankenforstense DSM 45800
Corynebacterium	Corynebacterium freiburgense DSM 45254	NA	GCA_000428805.1	representative genome	1121360	latest	Scaffold	Major	Full	2013/07/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/428/805/GCA_000428805.1_ASM42880v1	NA	NA	NA	NA	NA	556548	strain=DSM 45254	2	1	0	Corynebacterium freiburgense DSM 45254
Corynebacterium	Corynebacterium freneyi DNF00450	NA	GCA_000758965.1	representative genome	1287475	latest	Contig	Major	Full	2014/09/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/758/965/GCA_000758965.1_04_NF_x40_HMP1650v01	NA	NA	NA	NA	NA	134034	strain=DNF00450	1	1	0	Corynebacterium freneyi DNF00450
Corynebacterium	Corynebacterium genitalium ATCC 33030	NA	GCA_000143825.1	representative genome	585529	latest	Chromosome	Major	Full	2010/09/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/825/GCA_000143825.1_ASM14382v1	NA	NA	NA	NA	NA	38288	strain=ATCC 33030	3	1	0	Corynebacterium genitalium ATCC 33030
Corynebacterium	Corynebacterium geronticis	NA	GCA_003813985.1	na	2079234	latest	Complete Genome	Major	Full	2018/11/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/985/GCA_003813985.1_ASM381398v1	NA	NA	NA	NA	NA	2079234	strain=W8	4	0	0	Corynebacterium geronticis
Corynebacterium	Corynebacterium glaucum	NA	GCA_002287505.1	na	187491	latest	Complete Genome	Major	Full	2017/02/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/287/505/GCA_002287505.1_ASM228750v1	NA	NA	NA	NA	NA	187491	strain=DSM 30827	4	0	0	Corynebacterium glaucum
Corynebacterium	Corynebacterium glucuronolyticum	NA	GCA_900176155.1	representative genome	39791	latest	Scaffold	Major	Full	2017/04/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/176/155/GCA_900176155.1_IMG-taxon_2529292557_annotated_assembly	NA	NA	NA	NA	NA	39791	strain=DSM 44120	2	1	0	Corynebacterium glucuronolyticum
Corynebacterium	Corynebacterium glutamicum ATCC 13032	NA	GCA_000011325.1	reference genome	196627	latest	Complete Genome	Major	Full	2004/02/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/325/GCA_000011325.1_ASM1132v1	NA	NA	NA	NA	NA	1718	strain=ATCC 13032	4	2	0	Corynebacterium glutamicum ATCC 13032
Corynebacterium	Corynebacterium glyciniphilum AJ 3170	NA	GCA_000626675.1	representative genome	1404245	latest	Complete Genome	Major	Full	2014/04/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/626/675/GCA_000626675.1_ASM62667v1	NA	NA	NA	NA	NA	1404244	strain=AJ 3170	4	1	0	Corynebacterium glyciniphilum AJ 3170
Corynebacterium	Corynebacterium gottingense	NA	GCA_003693265.1	na	2041036	latest	Contig	Major	Full	2018/10/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/265/GCA_003693265.1_ASM369326v1	NA	NA	NA	NA	NA	2041036	strain=DSM 103494	1	0	0	Corynebacterium gottingense
Corynebacterium	Corynebacterium hadale	NA	GCA_002285175.1	na	2026255	latest	Contig	Major	Full	2017/09/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/175/GCA_002285175.1_ASM228517v1	NA	NA	NA	NA	NA	2026255	strain=NML00-0156	1	0	0	Corynebacterium hadale
Corynebacterium	Corynebacterium halotolerans YIM 70093 = DSM 44683	NA	GCA_000341345.1	representative genome	1121362	latest	Complete Genome	Major	Full	2013/02/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/345/GCA_000341345.1_ASM34134v1	NA	NA	NA	NA	NA	225326		4	1	0	Corynebacterium halotolerans YIM 70093 = DSM 44683
